"","PrimaryKey","indicator","nwern_height","nwern_pin_n","mean_height","line_length","interval","n_lines","pin_n","difference","group"
"3910","16041316555633692021-02-23","mean_height",20.0571428571429,150,25.6363636363636,25,8,2,24,-5.57922077922078,"I_8_L_25_N_2"
"3911","16041316555633692021-02-23","mean_height",20.0571428571429,150,21.7714285714286,25,8,3,36,-1.71428571428572,"I_8_L_25_N_3"
"3912","16041316555633692021-02-23","mean_height",20.0571428571429,150,24.1666666666667,25,16,1,6,-4.10952380952381,"I_16_L_25_N_1"
"3913","16041316555633692021-02-23","mean_height",20.0571428571429,150,23.5,25,16,2,12,-3.44285714285714,"I_16_L_25_N_2"
"3914","16041316555633692021-02-23","mean_height",20.0571428571429,150,23.1875,25,16,3,18,-3.13035714285714,"I_16_L_25_N_3"
"3915","16041316555633692021-02-23","mean_height",20.0571428571429,150,26.3333333333333,25,24,1,4,-6.27619047619048,"I_24_L_25_N_1"
"3916","16041316555633692021-02-23","mean_height",20.0571428571429,150,27,25,24,2,8,-6.94285714285714,"I_24_L_25_N_2"
"3917","16041316555633692021-02-23","mean_height",20.0571428571429,150,27.6666666666667,25,24,3,12,-7.60952380952381,"I_24_L_25_N_3"
"3918","16041316555633692021-02-23","mean_height",20.0571428571429,150,18,25,32,1,3,2.05714285714286,"I_32_L_25_N_1"
"3919","16041316555633692021-02-23","mean_height",20.0571428571429,150,17.5,25,32,2,6,2.55714285714286,"I_32_L_25_N_2"
"3920","16041316555633692021-02-23","mean_height",20.0571428571429,150,21,25,32,3,9,-0.942857142857143,"I_32_L_25_N_3"
"3921","16041316555633692021-02-23","mean_height",20.0571428571429,150,15.3333333333333,25,40,1,3,4.72380952380952,"I_40_L_25_N_1"
"3922","16041316555633692021-02-23","mean_height",20.0571428571429,150,13.3333333333333,25,40,2,6,6.72380952380952,"I_40_L_25_N_2"
"3923","16041316555633692021-02-23","mean_height",20.0571428571429,150,20.25,25,40,3,9,-0.192857142857143,"I_40_L_25_N_3"
"3924","16041316555633692021-02-23","mean_height",20.0571428571429,150,25.24,50,8,1,25,-5.18285714285714,"I_8_L_50_N_1"
"3925","16041316555633692021-02-23","mean_height",20.0571428571429,150,17.0666666666667,50,8,2,50,2.99047619047619,"I_8_L_50_N_2"
"3926","16041316555633692021-02-23","mean_height",20.0571428571429,150,21.0294117647059,50,8,3,75,-0.972268907563027,"I_8_L_50_N_3"
"3927","16041316555633692021-02-23","mean_height",20.0571428571429,150,24.8461538461538,50,16,1,13,-4.78901098901099,"I_16_L_50_N_1"
"3928","16041316555633692021-02-23","mean_height",20.0571428571429,150,23.4090909090909,50,16,2,26,-3.35194805194805,"I_16_L_50_N_2"
"3929","16041316555633692021-02-23","mean_height",20.0571428571429,150,20.027027027027,50,16,3,39,0.0301158301158289,"I_16_L_50_N_3"
"3930","16041316555633692021-02-23","mean_height",20.0571428571429,150,10.5,50,24,1,9,9.55714285714286,"I_24_L_50_N_1"
"3931","16041316555633692021-02-23","mean_height",20.0571428571429,150,27.5555555555556,50,24,2,18,-7.4984126984127,"I_24_L_50_N_2"
"3932","16041316555633692021-02-23","mean_height",20.0571428571429,150,25.96,50,24,3,27,-5.90285714285714,"I_24_L_50_N_3"
"3933","16041316555633692021-02-23","mean_height",20.0571428571429,150,24.1666666666667,50,32,1,7,-4.10952380952381,"I_32_L_50_N_1"
"3934","16041316555633692021-02-23","mean_height",20.0571428571429,150,20.7272727272727,50,32,2,14,-0.67012987012987,"I_32_L_50_N_2"
"3935","16041316555633692021-02-23","mean_height",20.0571428571429,150,20.4444444444444,50,32,3,21,-0.387301587301586,"I_32_L_50_N_3"
"3936","16041316555633692021-02-23","mean_height",20.0571428571429,150,11.8,50,40,1,5,8.25714285714286,"I_40_L_50_N_1"
"3937","16041316555633692021-02-23","mean_height",20.0571428571429,150,15.2222222222222,50,40,2,10,4.83492063492064,"I_40_L_50_N_2"
"3938","16041316555633692021-02-23","mean_height",20.0571428571429,150,15.6153846153846,50,40,3,15,4.44175824175824,"I_40_L_50_N_3"
"3939","16041316555633692021-02-23","mean_height",20.0571428571429,150,20.0444444444444,100,8,1,50,0.0126984126984127,"I_8_L_100_N_1"
"3940","16041316555633692021-02-23","mean_height",20.0571428571429,150,20.0631578947368,100,8,2,100,-0.00601503759398625,"I_8_L_100_N_2"
"3941","16041316555633692021-02-23","mean_height",20.0571428571429,150,20.0571428571429,100,8,3,150,0,"NWERN Base"
"3942","16041316555633692021-02-23","mean_height",20.0571428571429,150,26.9583333333333,100,16,1,25,-6.90119047619048,"I_16_L_100_N_1"
"3943","16041316555633692021-02-23","mean_height",20.0571428571429,150,18.936170212766,100,16,2,50,1.1209726443769,"I_16_L_100_N_2"
"3944","16041316555633692021-02-23","mean_height",20.0571428571429,150,19.231884057971,100,16,3,75,0.825258799171841,"I_16_L_100_N_3"
"3945","16041316555633692021-02-23","mean_height",20.0571428571429,150,18.1875,100,24,1,17,1.86964285714286,"I_24_L_100_N_1"
"3946","16041316555633692021-02-23","mean_height",20.0571428571429,150,19.4838709677419,100,24,2,34,0.573271889400921,"I_24_L_100_N_2"
"3947","16041316555633692021-02-23","mean_height",20.0571428571429,150,18.5652173913043,100,24,3,51,1.49192546583851,"I_24_L_100_N_3"
"3948","16041316555633692021-02-23","mean_height",20.0571428571429,150,19.1666666666667,100,32,1,13,0.890476190476189,"I_32_L_100_N_1"
"3949","16041316555633692021-02-23","mean_height",20.0571428571429,150,15.3913043478261,100,32,2,26,4.66583850931677,"I_32_L_100_N_2"
"3950","16041316555633692021-02-23","mean_height",20.0571428571429,150,17.0606060606061,100,32,3,39,2.99653679653679,"I_32_L_100_N_3"
"3951","16041316555633692021-02-23","mean_height",20.0571428571429,150,15.1111111111111,100,40,1,10,4.94603174603175,"I_40_L_100_N_1"
"3952","16041316555633692021-02-23","mean_height",20.0571428571429,150,18.4736842105263,100,40,2,20,1.58345864661654,"I_40_L_100_N_2"
"3953","16041316555633692021-02-23","mean_height",20.0571428571429,150,16.7142857142857,100,40,3,30,3.34285714285714,"I_40_L_100_N_3"
"3954","17030610202051092016-10-28","mean_height",11.6044776119403,150,14.7777777777778,25,8,1,12,-3.17330016583748,"I_8_L_25_N_1"
"3955","17030610202051092016-10-28","mean_height",11.6044776119403,150,9.9,25,8,2,24,1.7044776119403,"I_8_L_25_N_2"
"3956","17030610202051092016-10-28","mean_height",11.6044776119403,150,12.2,25,8,3,36,-0.595522388059701,"I_8_L_25_N_3"
"3957","17030610202051092016-10-28","mean_height",11.6044776119403,150,5,25,16,1,6,6.6044776119403,"I_16_L_25_N_1"
"3958","17030610202051092016-10-28","mean_height",11.6044776119403,150,8.5,25,16,2,12,3.1044776119403,"I_16_L_25_N_2"
"3959","17030610202051092016-10-28","mean_height",11.6044776119403,150,10.7333333333333,25,16,3,18,0.871144278606966,"I_16_L_25_N_3"
"3960","17030610202051092016-10-28","mean_height",11.6044776119403,150,10.3333333333333,25,24,1,4,1.27114427860696,"I_24_L_25_N_1"
"3961","17030610202051092016-10-28","mean_height",11.6044776119403,150,10.3333333333333,25,24,2,8,1.27114427860696,"I_24_L_25_N_2"
"3962","17030610202051092016-10-28","mean_height",11.6044776119403,150,11.4444444444444,25,24,3,12,0.160033167495854,"I_24_L_25_N_3"
"3963","17030610202051092016-10-28","mean_height",11.6044776119403,150,16.5,25,32,1,3,-4.8955223880597,"I_32_L_25_N_1"
"3964","17030610202051092016-10-28","mean_height",11.6044776119403,150,10.5,25,32,2,6,1.1044776119403,"I_32_L_25_N_2"
"3965","17030610202051092016-10-28","mean_height",11.6044776119403,150,9.33333333333333,25,32,3,9,2.27114427860696,"I_32_L_25_N_3"
"3966","17030610202051092016-10-28","mean_height",11.6044776119403,150,4.66666666666667,25,40,1,3,6.93781094527363,"I_40_L_25_N_1"
"3967","17030610202051092016-10-28","mean_height",11.6044776119403,150,14.3333333333333,25,40,2,6,-2.72885572139304,"I_40_L_25_N_2"
"3968","17030610202051092016-10-28","mean_height",11.6044776119403,150,9.5,25,40,3,9,2.1044776119403,"I_40_L_25_N_3"
"3969","17030610202051092016-10-28","mean_height",11.6044776119403,150,14.7619047619048,50,8,1,25,-3.15742714996446,"I_8_L_50_N_1"
"3970","17030610202051092016-10-28","mean_height",11.6044776119403,150,13,50,8,2,50,-1.3955223880597,"I_8_L_50_N_2"
"3971","17030610202051092016-10-28","mean_height",11.6044776119403,150,11.9393939393939,50,8,3,75,-0.334916327453641,"I_8_L_50_N_3"
"3972","17030610202051092016-10-28","mean_height",11.6044776119403,150,8.36363636363636,50,16,1,13,3.24084124830394,"I_16_L_50_N_1"
"3973","17030610202051092016-10-28","mean_height",11.6044776119403,150,10.6521739130435,50,16,2,26,0.95230369889682,"I_16_L_50_N_2"
"3974","17030610202051092016-10-28","mean_height",11.6044776119403,150,9.91176470588235,50,16,3,39,1.69271290605795,"I_16_L_50_N_3"
"3975","17030610202051092016-10-28","mean_height",11.6044776119403,150,12.2857142857143,50,24,1,9,-0.681236673773988,"I_24_L_50_N_1"
"3976","17030610202051092016-10-28","mean_height",11.6044776119403,150,11.7333333333333,50,24,2,18,-0.128855721393034,"I_24_L_50_N_2"
"3977","17030610202051092016-10-28","mean_height",11.6044776119403,150,13.9130434782609,50,24,3,27,-2.30856586632057,"I_24_L_50_N_3"
"3978","17030610202051092016-10-28","mean_height",11.6044776119403,150,10.8,50,32,1,7,0.804477611940298,"I_32_L_50_N_1"
"3979","17030610202051092016-10-28","mean_height",11.6044776119403,150,11.2727272727273,50,32,2,14,0.331750339213025,"I_32_L_50_N_2"
"3980","17030610202051092016-10-28","mean_height",11.6044776119403,150,10.4117647058824,50,32,3,21,1.19271290605795,"I_32_L_50_N_3"
"3981","17030610202051092016-10-28","mean_height",11.6044776119403,150,17,50,40,1,5,-5.3955223880597,"I_40_L_50_N_1"
"3982","17030610202051092016-10-28","mean_height",11.6044776119403,150,16.4285714285714,50,40,2,10,-4.82409381663113,"I_40_L_50_N_2"
"3983","17030610202051092016-10-28","mean_height",11.6044776119403,150,9.91666666666667,50,40,3,15,1.68781094527363,"I_40_L_50_N_3"
"3984","17030610202051092016-10-28","mean_height",11.6044776119403,150,10.9333333333333,100,8,1,50,0.671144278606965,"I_8_L_100_N_1"
"3985","17030610202051092016-10-28","mean_height",11.6044776119403,150,10.1318681318681,100,8,2,100,1.47260948007217,"I_8_L_100_N_2"
"3986","17030610202051092016-10-28","mean_height",11.6044776119403,150,11.6044776119403,100,8,3,150,0,"NWERN Base"
"3987","17030610202051092016-10-28","mean_height",11.6044776119403,150,14.2380952380952,100,16,1,25,-2.63361762615494,"I_16_L_100_N_1"
"3988","17030610202051092016-10-28","mean_height",11.6044776119403,150,11.5555555555556,100,16,2,50,0.0489220563847432,"I_16_L_100_N_2"
"3989","17030610202051092016-10-28","mean_height",11.6044776119403,150,11.3088235294118,100,16,3,75,0.295654082528534,"I_16_L_100_N_3"
"3990","17030610202051092016-10-28","mean_height",11.6044776119403,150,11.1875,100,24,1,17,0.416977611940299,"I_24_L_100_N_1"
"3991","17030610202051092016-10-28","mean_height",11.6044776119403,150,11.6785714285714,100,24,2,34,-0.0740938166311302,"I_24_L_100_N_2"
"3992","17030610202051092016-10-28","mean_height",11.6044776119403,150,11.5,100,24,3,51,0.104477611940299,"I_24_L_100_N_3"
"3993","17030610202051092016-10-28","mean_height",11.6044776119403,150,8.91666666666667,100,32,1,13,2.68781094527363,"I_32_L_100_N_1"
"3994","17030610202051092016-10-28","mean_height",11.6044776119403,150,11.7272727272727,100,32,2,26,-0.122795115332428,"I_32_L_100_N_2"
"3995","17030610202051092016-10-28","mean_height",11.6044776119403,150,10.7352941176471,100,32,3,39,0.869183494293241,"I_32_L_100_N_3"
"3996","17030610202051092016-10-28","mean_height",11.6044776119403,150,8.11111111111111,100,40,1,10,3.49336650082919,"I_40_L_100_N_1"
"3997","17030610202051092016-10-28","mean_height",11.6044776119403,150,8.88888888888889,100,40,2,20,2.71558872305141,"I_40_L_100_N_2"
"3998","17030610202051092016-10-28","mean_height",11.6044776119403,150,11.037037037037,100,40,3,30,0.567440574903262,"I_40_L_100_N_3"
"3999","17030610202051092017-04-05","mean_height",18.0510948905109,150,16.7272727272727,25,8,1,12,1.32382216323822,"I_8_L_25_N_1"
"4000","17030610202051092017-04-05","mean_height",18.0510948905109,150,20.3636363636364,25,8,2,24,-2.31254147312541,"I_8_L_25_N_2"
"4001","17030610202051092017-04-05","mean_height",18.0510948905109,150,19.75,25,8,3,36,-1.69890510948905,"I_8_L_25_N_3"
"4002","17030610202051092017-04-05","mean_height",18.0510948905109,150,21.4,25,16,1,6,-3.34890510948905,"I_16_L_25_N_1"
"4003","17030610202051092017-04-05","mean_height",18.0510948905109,150,18.5,25,16,2,12,-0.448905109489051,"I_16_L_25_N_2"
"4004","17030610202051092017-04-05","mean_height",18.0510948905109,150,16.9285714285714,25,16,3,18,1.12252346193952,"I_16_L_25_N_3"
"4005","17030610202051092017-04-05","mean_height",18.0510948905109,150,16,25,24,1,4,2.05109489051095,"I_24_L_25_N_1"
"4006","17030610202051092017-04-05","mean_height",18.0510948905109,150,20,25,24,2,8,-1.94890510948905,"I_24_L_25_N_2"
"4007","17030610202051092017-04-05","mean_height",18.0510948905109,150,17.7777777777778,25,24,3,12,0.273317112733171,"I_24_L_25_N_3"
"4008","17030610202051092017-04-05","mean_height",18.0510948905109,150,17,25,32,1,3,1.05109489051095,"I_32_L_25_N_1"
"4009","17030610202051092017-04-05","mean_height",18.0510948905109,150,18.25,25,32,2,6,-0.198905109489051,"I_32_L_25_N_2"
"4010","17030610202051092017-04-05","mean_height",18.0510948905109,150,17.8,25,32,3,9,0.251094890510949,"I_32_L_25_N_3"
"4011","17030610202051092017-04-05","mean_height",18.0510948905109,150,21,25,40,1,3,-2.94890510948905,"I_40_L_25_N_1"
"4012","17030610202051092017-04-05","mean_height",18.0510948905109,150,23,25,40,2,6,-4.94890510948905,"I_40_L_25_N_2"
"4013","17030610202051092017-04-05","mean_height",18.0510948905109,150,15.6666666666667,25,40,3,9,2.38442822384428,"I_40_L_25_N_3"
"4014","17030610202051092017-04-05","mean_height",18.0510948905109,150,15.9565217391304,50,8,1,25,2.09457315138051,"I_8_L_50_N_1"
"4015","17030610202051092017-04-05","mean_height",18.0510948905109,150,16.9111111111111,50,8,2,50,1.13998377939984,"I_8_L_50_N_2"
"4016","17030610202051092017-04-05","mean_height",18.0510948905109,150,18.7391304347826,50,8,3,75,-0.68803554427166,"I_8_L_50_N_3"
"4017","17030610202051092017-04-05","mean_height",18.0510948905109,150,17.4166666666667,50,16,1,13,0.634428223844282,"I_16_L_50_N_1"
"4018","17030610202051092017-04-05","mean_height",18.0510948905109,150,17.2608695652174,50,16,2,26,0.790225325293559,"I_16_L_50_N_2"
"4019","17030610202051092017-04-05","mean_height",18.0510948905109,150,17.9393939393939,50,16,3,39,0.111700951117012,"I_16_L_50_N_3"
"4020","17030610202051092017-04-05","mean_height",18.0510948905109,150,16.8571428571429,50,24,1,9,1.19395203336809,"I_24_L_50_N_1"
"4021","17030610202051092017-04-05","mean_height",18.0510948905109,150,17.1333333333333,50,24,2,18,0.917761557177617,"I_24_L_50_N_2"
"4022","17030610202051092017-04-05","mean_height",18.0510948905109,150,17.7826086956522,50,24,3,27,0.268486194858774,"I_24_L_50_N_3"
"4023","17030610202051092017-04-05","mean_height",18.0510948905109,150,18.5,50,32,1,7,-0.448905109489051,"I_32_L_50_N_1"
"4024","17030610202051092017-04-05","mean_height",18.0510948905109,150,15.4545454545455,50,32,2,14,2.59654943596549,"I_32_L_50_N_2"
"4025","17030610202051092017-04-05","mean_height",18.0510948905109,150,18.2352941176471,50,32,3,21,-0.184199227136109,"I_32_L_50_N_3"
"4026","17030610202051092017-04-05","mean_height",18.0510948905109,150,17.25,50,40,1,5,0.801094890510949,"I_40_L_50_N_1"
"4027","17030610202051092017-04-05","mean_height",18.0510948905109,150,19.25,50,40,2,10,-1.19890510948905,"I_40_L_50_N_2"
"4028","17030610202051092017-04-05","mean_height",18.0510948905109,150,18.5,50,40,3,15,-0.448905109489051,"I_40_L_50_N_3"
"4029","17030610202051092017-04-05","mean_height",18.0510948905109,150,18.2391304347826,100,8,1,50,-0.18803554427166,"I_8_L_100_N_1"
"4030","17030610202051092017-04-05","mean_height",18.0510948905109,150,18.6086956521739,100,8,2,100,-0.557600761662965,"I_8_L_100_N_2"
"4031","17030610202051092017-04-05","mean_height",18.0510948905109,150,18.0510948905109,100,8,3,150,0,"NWERN Base"
"4032","17030610202051092017-04-05","mean_height",18.0510948905109,150,17.875,100,16,1,25,0.176094890510949,"I_16_L_100_N_1"
"4033","17030610202051092017-04-05","mean_height",18.0510948905109,150,17.4130434782609,100,16,2,50,0.638051412250078,"I_16_L_100_N_2"
"4034","17030610202051092017-04-05","mean_height",18.0510948905109,150,18.0724637681159,100,16,3,75,-0.0213688776049921,"I_16_L_100_N_3"
"4035","17030610202051092017-04-05","mean_height",18.0510948905109,150,15.1875,100,24,1,17,2.86359489051095,"I_24_L_100_N_1"
"4036","17030610202051092017-04-05","mean_height",18.0510948905109,150,18.1290322580645,100,24,2,34,-0.0779373675535666,"I_24_L_100_N_2"
"4037","17030610202051092017-04-05","mean_height",18.0510948905109,150,17.1276595744681,100,24,3,51,0.923435316042863,"I_24_L_100_N_3"
"4038","17030610202051092017-04-05","mean_height",18.0510948905109,150,16.2727272727273,100,32,1,13,1.77836761778368,"I_32_L_100_N_1"
"4039","17030610202051092017-04-05","mean_height",18.0510948905109,150,17.4347826086957,100,32,2,26,0.616312281815297,"I_32_L_100_N_2"
"4040","17030610202051092017-04-05","mean_height",18.0510948905109,150,17.3142857142857,100,32,3,39,0.736809176225236,"I_32_L_100_N_3"
"4041","17030610202051092017-04-05","mean_height",18.0510948905109,150,18.4444444444444,100,40,1,10,-0.393349553933493,"I_40_L_100_N_1"
"4042","17030610202051092017-04-05","mean_height",18.0510948905109,150,16.6666666666667,100,40,2,20,1.38442822384428,"I_40_L_100_N_2"
"4043","17030610202051092017-04-05","mean_height",18.0510948905109,150,17.2592592592593,100,40,3,30,0.79183563125169,"I_40_L_100_N_3"
"4044","17030610202051092017-08-16","mean_height",32.7194244604317,150,32.4,25,8,1,12,0.319424460431655,"I_8_L_25_N_1"
"4045","17030610202051092017-08-16","mean_height",32.7194244604317,150,26.1904761904762,25,8,2,24,6.52894826995546,"I_8_L_25_N_2"
"4046","17030610202051092017-08-16","mean_height",32.7194244604317,150,27.46875,25,8,3,36,5.25067446043165,"I_8_L_25_N_3"
"4047","17030610202051092017-08-16","mean_height",32.7194244604317,150,35.6,25,16,1,6,-2.88057553956835,"I_16_L_25_N_1"
"4048","17030610202051092017-08-16","mean_height",32.7194244604317,150,24.6,25,16,2,12,8.11942446043165,"I_16_L_25_N_2"
"4049","17030610202051092017-08-16","mean_height",32.7194244604317,150,29.0666666666667,25,16,3,18,3.65275779376499,"I_16_L_25_N_3"
"4050","17030610202051092017-08-16","mean_height",32.7194244604317,150,22.6666666666667,25,24,1,4,10.052757793765,"I_24_L_25_N_1"
"4051","17030610202051092017-08-16","mean_height",32.7194244604317,150,35.6666666666667,25,24,2,8,-2.94724220623501,"I_24_L_25_N_2"
"4052","17030610202051092017-08-16","mean_height",32.7194244604317,150,28.6666666666667,25,24,3,12,4.05275779376499,"I_24_L_25_N_3"
"4053","17030610202051092017-08-16","mean_height",32.7194244604317,150,21,25,32,1,3,11.7194244604317,"I_32_L_25_N_1"
"4054","17030610202051092017-08-16","mean_height",32.7194244604317,150,29.75,25,32,2,6,2.96942446043165,"I_32_L_25_N_2"
"4055","17030610202051092017-08-16","mean_height",32.7194244604317,150,30.5,25,32,3,9,2.21942446043165,"I_32_L_25_N_3"
